castle,"Burgruine Hohenstaufen",48.7426438,9.7162790,34924889,0
castle,"Burgruine Hohnstein",51.5699300,10.8381620,35137099,0
castle,"Wasserschloss Friedrichswerth",50.9923191,10.5435824,35176877,0
ruins,"Vieux Château",45.7365051,4.7701956,35701340,0
ruins,"St Helen's Church (ruin)",50.7014553,-1.0992583,57348973,0
castle,"Limassol castle",34.6720962,33.0419585,59598598,0
castle,"Château de Coppet",46.3170494,6.1918523,60033867,0
ruins,"Rye House Gatehouse",51.7711313,0.0069338,60129614,0
castle,"Bistra",45.9463822,14.3328084,60486460,0
castle,"Zitadelle Jülich",50.9252875,6.3598446,60570883,0
castle,"Xlendi Tower",36.0276112,14.2131383,60796226,0
ruins,"Brückenwiderlager",52.2818730,13.3554919,60874839,0
ruins,"Paleopolis",40.5048427,25.5340301,61738215,0
castle,"Löwenburg",50.2209760,6.6670535,63681165,0
ruins,"ehem. Führungsbunker, Warschauer Pakt",51.3507963,13.9314255,64701386,0
ruins,"Berry Head Northern Fort",50.3988537,-3.4885212,66637756,0
castle,"Celjski grad",46.2198996,15.2717065,71546771,0
castle,"Schloss Rastatt",48.8586528,8.2047688,77964714,0
castle,"Schloss vor Husum",54.4797554,9.0498536,78402883,0
ruins,"Palacio de Rubianes",43.3828604,-5.2725687,84763168,0
ruins,"Tramway",36.5220029,-117.8187554,88339768,0
ruins,"Meroe Pyramids",16.9378882,33.7484381,90120590,0
castle,"Oystermouth Castle",51.5770020,-4.0026925,92612387,0
castle,"Château du Chêne Rond",48.6412175,2.2098640,95087218,0
castle,"Traenheim",48.5961743,7.4663221,97969128,0
castle,"Dinton Folly",51.7973993,-0.8914822,114161346,0
ruins,"Antigua mina de Llumeres",43.6382564,-5.8315633,116219725,0
castle,"Schloss Haunsperg",47.6952194,13.1044975,119675841,0
ruins,"Kunratický hrádek",50.0194583,14.4717060,130194120,0
ruins,"Fort Bennett",11.2073968,-60.7857196,145105277,0
castle,"Lejondal Slott",59.5246012,17.6745620,151017963,0
castle,"Swansea Castle",51.6203814,-3.9411574,158811188,0
castle,"Burg Eversberg",51.3616486,8.3341870,178969051,0
castle,"Burg Landeck",48.1499425,7.8406892,187270779,0
castle,"Ruine Hochhaus",48.7872981,10.4868108,205495082,0
castle,"Hagburg",48.7897226,10.4815617,205495084,0
ruins,"Porta Calcinara",45.1821003,9.1494829,207115320,0
castle,"Palacio de Los Acebedos",43.3887549,-3.7008178,226094697,0
ruins,"Ναός της Αφαίας",37.7543776,23.5331893,229848353,0
ruins,"Garather Mühle",51.1389849,6.9076693,240288672,0
ruins,"Bagni di Nerone",43.7223496,10.4018412,240667299,0
castle,"Kasteel Neercanne",50.8187908,5.6674088,240672734,0
castle,"Burgruine Reichenfels",50.7072683,12.0389202,241769833,0
ruins,"Oude Toren",51.4924251,5.5149781,242546734,0
ruins,"Hasistejn",50.4452986,13.2571935,243063172,0
ruins,"Súľovský hrad",49.1745602,18.5832690,244321971,0
castle,"Hrad Sitno",48.4013899,18.8869019,244330139,0
castle,"Mírov",49.7963788,16.8463478,244503459,0
ruins,"Chapel (remains of)",53.4633376,-1.9955923,245040007,0
ruins,"Old Laura Homestead",-15.3443465,144.4548394,245341087,0
ruins,"Súča",48.9607075,18.0153239,245427386,0
ruins,"кинотеатр Прометей",60.0390668,30.4074949,245431678,0
ruins,"Römischer Gutshof",48.8935904,8.7396426,245436485,0
castle,"Pajštún",48.2754186,17.0828706,245833838,0
castle,"Burgruine Leonstein",46.6390239,14.1292016,245873235,0
castle,"Arnulfsfeste (auch Hetzelburg)",46.6602811,14.1583006,245873236,0
ruins,"Burgruine Greifenfels",46.5984629,14.3721057,245919294,0
castle,"Schoppershof",49.4660870,11.1017411,246046563,0
ruins,"St Solomoni Catacomb",34.7608035,32.4124350,246076279,0
ruins,"St Anthony's Chapel",55.9508795,-3.1613111,246233231,0
castle,"Château de Lavérune",43.5838856,3.8033918,246631544,0
castle,"Corvey",51.7785183,9.4080147,246786763,0
castle,"Castello di Torriglia",44.5218414,9.1602566,246806465,0
castle,"Burg Hardeg",51.6515879,9.8263087,246976462,0
castle,"Burg Waldau",48.1564534,8.4140106,247069285,0
castle,"Haus Kambach",50.8404888,6.2306497,247190995,0
castle,"Schloß Atzelsberg",49.6265731,11.0418917,247238373,0
ruins,"James Watt Cottage",56.0067662,-3.6341034,247259625,0
castle,"Tour d'Avalon",45.4289533,6.0310638,247320336,0
ruins,"Manor Lodge",53.3739994,-1.4368287,247368277,0
castle,"Riber Castle",53.1279131,-1.5449141,247628806,0
castle,"Erichsburg",51.8225825,9.7182224,247875640,0
castle,"Domäne Bilderlahe",51.8934570,10.1268950,247879668,0
castle,"Tanghof",51.1107134,4.4352673,247931054,0
castle,"Küssaburg",47.6018905,8.3533976,247944724,0
ruins,"Ruine Hirschstein",50.1780416,12.0020082,248070058,0
castle,"Graščina Hasberg",45.8278264,14.2649764,248088093,0
castle,"Maclellan's Castle",54.8370817,-4.0530906,248100549,0
castle,"Castell Coety",51.5220296,-3.5538863,248358565,0
castle,"Frederiksborg Slot",55.9349690,12.3011131,248405277,0
ruins,"Monasterio de Santa María la Real",43.3398890,-6.4799570,248604251,0
ruins,"Moulin de la mer",48.6189388,-2.2948618,248700652,0
ruins,"Terme di Diocleziano",41.9032992,12.4983081,248743046,0
castle,"Burg Adelebsen",51.5771220,9.7484503,248751336,0
castle,"Schloss Naunhof",51.2145078,13.6284247,248787616,0
castle,"Tomburg",50.5955025,6.9736960,248816594,0
castle,"Regéci vár",48.3785421,21.3440136,248821015,0
ruins,"Artillery",-33.8523085,151.2462914,249089375,0
castle,"Wasserschloss Berbisdorf",51.1886867,13.7237567,249163882,0
castle,"Schloß Hochdorf",48.8978592,9.2959048,249183690,0
castle,"Schelenburg",52.2829803,8.2264292,249197700,0
castle,"Castillo de Sádaba",42.2812517,-1.2673988,249287692,0
ruins,"Melandra Castle Roman Fort",53.4521567,-1.9878153,249330510,0
ruins,"Ruinas de Ingapirca",-2.5400656,-78.8740286,249410772,0
ruins,"Fábrica de armas de Orbaitzeta",43.0089369,-1.2271919,249417008,0
ruins,"Haus Darl (ehem.)",51.5546300,7.0844545,249456444,0
castle,"Kloster Flerzheim",50.6467594,6.9928552,249659732,0
castle,"Chepstow Castle",51.6442743,-2.6745611,250064160,0
castle,"Trolleholms slott",55.9090189,13.2629019,250098147,0
castle,"Tour de Jean-sans-Peur",48.8643163,2.3480463,250657151,0
castle,"Shrewsbury Castle",52.7110012,-2.7495017,251141776,0
castle,"Mota del Marqués",41.6341203,-5.1757153,251208055,0
castle,"Val Castello",46.7351347,12.2656052,251218509,0
castle,"Burg Gößweinstein",49.7703314,11.3343195,251391130,0
castle,"Schloss Prettin",51.6621223,12.9319562,251399803,0
castle,"Schloss Frohburg",51.0541720,12.5583283,251475500,0
castle,"Kippenburg",49.9765541,9.1777882,251743789,0
ruins,"1883 Ginninderra Village",-35.1922080,149.0854760,251876416,0
castle,"Klaverblad",51.1536621,4.3612613,251984972,0
castle,"Schloss Warthausen",48.1318567,9.7942660,252286021,0
ruins,"Bodenhausen",51.4512378,9.9679360,252478737,0
castle,"Rietburg",49.2783012,8.0797361,252650849,0
ruins,"Yukon Crossing",62.3456421,-136.5020930,253371413,0
ruins,"Pumphouse",-33.8051703,151.1448383,253744985,0
castle,"Plattenburg",52.9582744,12.0306466,253887632,0
ruins,"Anaktoron",37.1342508,15.0256009,253979359,0
castle,"Altes Schloss",48.1215916,7.8496479,254107810,0
castle,"Château de Longueplaine",47.2486376,0.6573777,254172486,0
castle,"Domaine des Bidaudières",47.4135973,0.8330190,254172487,0
castle,"Château de Jallanges",47.4454253,0.8299087,254172488,0
castle,"Cooling Castle",51.4552030,0.5222937,254289835,0
castle,"Altes Schloss",48.5866230,8.6042041,254356031,0
ruins,"Antique Theatre",37.0401034,27.4215632,254363465,0
ruins,"Mausoleum",37.0379013,27.4241393,254363865,0
castle,"Burg Öser",49.8631643,8.1372406,254489306,0
ruins,"Jarlshof",59.8690011,-1.2903547,254649165,0
ruins,"Old Scatness Broch",59.8788887,-1.3057927,254649166,0
castle,"Kasteel van Brasschaat",51.2885326,4.4976706,254733680,0
castle,"Övedskloster",55.6871912,13.6355922,254741657,0
castle,"Château de Courcelles",49.1029999,6.1579965,254967998,0
ruins,"The Countless Stones",51.3159367,0.5033135,255117205,0
castle,"Id-Dwejra",36.0495412,14.1920162,255120583,0
castle,"Schloss Kuckuckstein",50.8635353,13.8583063,255134676,0
castle,"Ellinge slott",55.8115500,13.2855525,255141331,0
ruins,"Woodchester Mansion",51.7105125,-2.2780323,255161569,0
ruins,"De zonnebaars",51.2436991,4.6002475,255416409,0
ruins,"Grand Diamond",8.6986927,98.2403321,255570000,0
ruins,"Grand Diamond reception",8.6964196,98.2452224,255570091,0
ruins,"Theptaro Lagoon Beach Resort",8.6907472,98.2408713,255570911,0
ruins,"Castelo de Leiria",39.7468444,-8.8096373,255584935,0
castle,"Sandbjergslot",54.9497014,9.7500386,255700765,0
castle,"Kadife Kale",38.4136901,27.1454147,255784423,0
castle,"Grāfu Plāteru pils",55.8995798,27.1597493,256110034,0
castle,"Schloss Hohenlimburg",51.3451029,7.5708541,256143653,0
castle,"Castillo de San Ramón",36.8633267,-2.0037053,256463099,0
castle,"Schloss Paffendorf",50.9645792,6.6091281,256548078,0
castle,"Rīgas Pils",56.9510034,24.1011449,256556280,0
ruins,"White Horse Stone",51.3145043,0.5153750,256588746,0
ruins,"La Torre",42.3473909,-1.7293116,256589890,0
ruins,"Porta Magica",41.8955657,12.5035594,256753107,0
castle,"Borgeby slott",55.7510917,13.0375991,256776162,0
castle,"Framlingham Castle",52.2242205,1.3466796,256877754,0
ruins,"Wat Thammikarat",14.3589752,100.5614501,257155695,0
ruins,"Wat Phra Si Sanphet",14.3559735,100.5584756,257155697,0
ruins,"Wat Maheyong",14.3636542,100.5940615,257164290,0
ruins,"Phimai Historic Park",15.2202116,102.4943353,257335983,0
ruins,"Phanom Rung",14.5318542,102.9402995,257342078,0
ruins,"Prasat Meuang Tam",14.4964517,102.9825017,257342079,0
castle,"San Gimignanello",43.2394888,11.6409378,257541250,0
castle,"Torre Mozza",45.0706296,11.7871184,257552921,0
castle,"Torre Donà",45.0703328,11.7877165,257552922,0
castle,"Rocca di Predappio Alta",44.0999806,11.9626569,257683775,0
ruins,"Mura Spagnole",45.4540554,9.2032418,257897406,0
ruins,"Sigirya",7.9572293,80.7599016,258025331,0
castle,"Caverswall Castle",52.9825652,-2.0745573,258043799,0
ruins,"Walden Castle",52.0255134,0.2418706,258345859,0
ruins,"Seatons Farm",-33.9126489,147.9484343,258430138,0
castle,"Castelnuovo Grilli",43.2102780,11.6546280,258566855,0
castle,"Gallico",43.2029329,11.6246356,258568163,0
castle,"Château de Septfontaines",49.7008507,5.9632549,258816379,0
castle,"Schloß Aschach",50.2533810,10.0630176,258877509,0
ruins,"Kirkham Priory",54.0829220,-0.8779544,258891144,0
castle,"Castello di Gargonza",43.3401454,11.6732076,258992795,0
castle,"Cappenberg",51.1618525,4.4630850,259075721,0
castle,"Burgruine Rosenau",50.6835810,7.2306505,259110603,323
castle,"Kasteel Geldrop",51.4251233,5.5596275,259403365,0
castle,"Ronneburger Schloss",50.8614678,12.1774972,259466881,0
castle,"Burg Saaleck",51.1095889,11.7010920,259520020,0
ruins,"Cyriakskirche (Camburg)",51.0635160,11.6946024,259520032,0
castle,"Tsuruga-jo",37.4877231,139.9297495,259574981,0
castle,"Carolands",37.5553129,-122.3717045,259578908,0
ruins,"Wat Chana Songkhram",17.0188538,99.7042781,259606357,0
ruins,"Wat Mahathat",17.0169287,99.7044894,259606358,0
ruins,"Phra Prang Sam Yot",14.8027036,100.6140470,259720000,0
ruins,"Wat Indra",14.8010600,100.6144326,259720001,0
ruins,"วัดพระศรีรัตนมหาธาตุ",14.7985717,100.6138424,259720003,0
ruins,"Phra Narai Rachanivet",14.7998078,100.6105197,259720004,0
ruins,"Wat Saotongthong",14.8018919,100.6096146,259720005,0
ruins,"Wat Nakhon Kosa",14.8017811,100.6149308,259720007,0
ruins,"Château de Roquemartine",43.7154572,5.0326822,259745018,0
castle,"Château de Charleval",43.7211601,5.2444735,259745326,0
castle,"Burgruine Hattstein",50.2593546,8.4352729,260017621,0
ruins,"Römerkastell &quot;Kleiner Feldberg&quot;",50.2271570,8.4447606,260021618,0
castle,"Schloss Schwandegg",47.6232224,8.7769022,260130515,0
ruins,"Burg Neuhaus",49.4873607,9.8104404,260204783,0
ruins,"Bunker",52.4858513,13.0791846,260586053,0
ruins,"St. Katharina",47.6968663,9.1729448,260786133,0
castle,"Pulverturm",53.0076248,13.1527614,260792220,0
castle,"Ruine Fluhenstein",47.5174475,10.3013290,261005417,0
ruins,"Batteria Arbuticci",41.2293884,9.4713623,261050000,0
ruins,"Fort St. Rémy",49.0267071,7.9953028,261665462,0
castle,"Altes Schloss",48.6566796,13.2472982,261678149,0
ruins,"Corvinius-Keller",52.1964728,9.7956209,262182567,0
ruins,"Harireh Old City",26.5668967,53.9740869,262188077,0
castle,"Burg Pappenheim",48.9328031,10.9713518,262200467,0
castle,"Burg Mylau",50.6184706,12.2651836,262214303,0
castle,"Jestřebí",50.6118651,14.5808435,262473426,0
castle,"Ravensburg",49.8515449,9.8651306,262635453,0
ruins,"Kyburg",51.1576798,6.6880173,262708900,0
ruins,"Castillo de Aulencia",40.4438490,-3.9552380,262760384,0
ruins,"Labyrinth",50.3335751,11.9329694,263137352,0
ruins,"Kritina kastellos",36.2644008,27.8088215,263262911,0
castle,"قلعة القاهرة",13.5668165,44.0135913,263263047,0
castle,"Heldenburg",51.7996028,9.9123652,263266082,0
castle,"Zamek w Smoleniu",50.4383610,19.6752757,263489205,0
castle,"Ruine Mantelberg",48.5249610,8.5995970,263503674,0
castle,"Burgruine",50.3850158,11.6788009,263544999,0
ruins,"Area archeologica Flumene",40.4846885,9.8057183,263719560,0
castle,"Torre Aragonese",40.6153867,9.7528746,263732120,0
castle,"Sypesteyn",52.1935347,5.1224975,263747518,0
ruins,"Puerta del Carmen",41.6498648,-0.8875720,263797275,0
ruins,"Crackpot Hall",54.4030197,-2.1461543,264010166,0
ruins,"Swinnergill smelt mill",54.4062431,-2.1363888,264010959,0
ruins,"Römisches Theater",49.9929674,8.2783360,264097920,0
castle,"Ehem. Schloss",49.4732214,11.1978843,264109824,0
castle,"Cleydael",51.1383008,4.3639417,264129000,0
ruins,"Retranchements prehistoriques",47.4963289,7.2701283,264205331,0
castle,"Burg Nürings",50.1896044,8.4760754,264604482,0
castle,"Solfhof",51.1374869,4.3937596,264953318,0
castle,"Château de Rovorée",46.3670083,6.3469343,265088622,0
castle,"Castillo Santa Rosa",11.0269042,-63.8671958,265205716,0
castle,"Fortin de la Galera",11.0881878,-63.9750835,265217361,0
castle,"Schloss Nidau",47.1275996,7.2398866,265284963,0
ruins,"Dryslwyn Castle",51.8623704,-4.1015945,265329224,0
castle,"Poelgeest",52.1795708,4.4849056,265517873,0
ruins,"Žakýlsky hrad",48.5083359,18.9354013,265932131,0
ruins,"Chinamans Hut Ruin",-34.9718182,138.6870095,265947971,0
castle,"Amthof",50.2981291,8.2711229,266057272,0
castle,"Tutbury Castle",52.8591104,-1.6900769,266103340,0
ruins,"Friesenkeller",52.5858508,7.8027044,266145226,0
ruins,"Prinsenkasteel",50.9282074,4.3715310,266235021,0
castle,"Schloß Elsum",51.1150730,6.1341212,266279945,0
castle,"Burgruine Altenburg",47.5743439,9.8847114,266424812,0
castle,"Cuartel San Carlos",10.5142572,-66.9136508,266535307,0
castle,"Schloss Haag",48.1605220,12.1815794,266691459,0
castle,"Torwache",51.3114613,9.4896385,266732318,0
castle,"Schloss Trautenfels",47.5187798,14.0799871,266746007,0
ruins,"אקודוקט",32.5123176,34.8964732,266782521,0
castle,"Veste Otzberg",49.8195369,8.9110285,266813696,0
ruins,"Abbaye de Jumièges",49.4315293,0.8192502,267284937,0
ruins,"Malma kyrkoruin",58.2669185,12.7722374,267432579,0
castle,"Zamek Radziwiłłów",52.0317493,23.1155839,267458610,0
ruins,"Binham Priory",52.9207614,0.9458847,267470885,0
ruins,"Mühlburg",50.8692789,10.8321226,267748550,375
castle,"Wachsenburg",50.8583487,10.8762095,267748686,421
ruins,"Burg Gleichen",50.8802173,10.8388343,267748768,370
ruins,"Église XIIe siècle",49.0124166,7.8577918,267787709,0
castle,"Château de Corroy",50.5329036,4.6562463,267867110,0
castle,"Château de Beauregard",47.5369794,1.3841470,268042223,0
castle,"Château de Cheverny",47.5002335,1.4579997,268042259,0
castle,"Kievan fortress",50.4339498,30.5280303,268449349,0
castle,"Seeburg",47.9332311,11.3350421,269088978,0
ruins,"Ned grova",67.3272717,14.7185566,269207113,0
ruins,"Dudelskirche",50.5517736,12.8312613,269374854,0
ruins,"Månstorps gavlar",55.4782978,13.1369565,269387907,0
castle,"Burg Hinta",53.4157379,7.1948245,269442241,0
castle,"Schloß Nordkirchen",51.7320937,7.5340172,269596898,0
castle,"Haus Dellwig",51.5091577,7.3494461,269763319,0
castle,"Schloß Rauischholzhausen",50.7564170,8.8815738,269889867,0
castle,"Cadzow Castle (ruin)",55.7605733,-4.0178366,269990084,0
ruins,"Carega del Diaol",46.0091595,10.9732124,270133216,0
castle,"Schloss Ehrenstein",50.8297330,10.7357788,270314107,0
castle,"Appleby Castle",54.5741568,-2.4881649,270430458,0
castle,"Schloss Wieden",47.4461897,15.2993685,270610126,0
ruins,"Hrad Slanec",48.6496193,21.4582029,270650966,0
ruins,"Wongyarra Hall",-32.9727569,138.2236349,270709884,0
ruins,"Wilson Historic Site",-32.0016640,138.3535070,271121665,0
castle,"Pfinzingschloss",49.3751813,11.2116781,271127517,0
castle,"Burgruine",48.9569342,10.9023213,271310905,0
castle,"Schloss Hellenstein",48.6754353,10.1496074,271371881,0
castle,"Burgruine Leienfels",49.7093668,11.3698604,271386479,0
ruins,"Svensksunds Villa",58.5907169,16.3792112,271419189,0
castle,"Venetian Villa",35.0782118,26.0739662,271672805,0
castle,"Burg Grubenhagen",51.7646668,9.8170263,271745497,0
ruins,"Flayh",50.6826356,13.6119336,271790456,0
castle,"Кремль",54.7573381,38.8731323,271841037,0
castle,"Старая Караульная",54.7577357,38.8702923,271841047,0
castle,"Никольская башня",54.7577878,38.8717029,271841049,0
castle,"Казенная",54.7578052,38.8731734,271841050,0
ruins,"S:t Hans ruin",57.6381294,18.2926891,271876237,0
ruins,"S:t Katarina ruin",57.6403816,18.2959166,271876576,0
castle,"Palazzo Piccolomini",43.0764347,11.6787558,272051973,0
castle,"Restaurant Schloss Marktbreit",49.6668378,10.1438049,272300770,0
ruins,"Schwarzwihrberg",49.3542431,12.4905477,272356660,706
castle,"Schloss Schwöbber",52.0699266,9.2499738,272417274,0
castle,"Burg Reichenstein",49.3898867,8.8003702,272616442,0
castle,"Pendennis Castle",50.1460691,-5.0466249,272815808,0
castle,"Lobdeburg",50.8907290,11.6203221,273814119,0
ruins,"Fort Hommett",49.4744651,-2.6120497,274393631,0
ruins,"שחריה",31.6020749,34.8107979,274596894,0
castle,"Burg Arras",50.0528780,7.1054499,274752587,0
castle,"Krayenburg",50.8366255,10.1292394,274808410,0
castle,"Château-Queyras",44.7554856,6.7897601,274835958,0
castle,"Burg Püttlingen",49.2875224,6.8834998,274870393,0
castle,"Schloß Braunfels",50.5136196,8.3874489,275350913,0
castle,"Palazzo Pretorio",43.2130109,11.7375719,275546244,0
castle,"Масандрівський Палац",44.5169924,34.2027853,275630238,0
ruins,"Bonegilla Railway Station",-36.1404857,146.9928171,275731086,0
ruins,"Temple Wood",56.1235868,-5.4986750,275785325,0
ruins,"Nether Largie South Cairn",56.1246303,-5.4950840,275785326,0
ruins,"Ballymeanoch Standing Stones",56.1113347,-5.4856163,275790986,0
ruins,"Dunadd Fort",56.0857832,-5.4787707,275792574,0
ruins,"alte Sendestation &quot;Heiligenstock&quot;",50.1546084,8.7104129,276600303,0
castle,"Castello di Montecchio",43.3179009,11.9265686,276681346,0
castle,"Inverary Castle",56.2322448,-5.0740963,276775706,0
ruins,"Ruine Besserstein",47.5244479,8.2112382,276980182,0
castle,"Wasserburg Kapellendorf",50.9754205,11.4666872,277346954,0
ruins,"Tautenburg",50.9905334,11.7156642,277346956,0
castle,"Schloß Weilerbach",49.8339891,6.3903241,277653281,0
ruins,"Retscherhof",49.3182254,8.4394044,277781054,0
ruins,"Historische Jagdanlage auf dem Kickelhahn",50.6668806,10.8805887,277974540,0
ruins,"Castillo de Tiebas",42.6968876,-1.6378372,277975779,0
ruins,"תוחלת",31.9933386,34.8483264,278470089,0
ruins,"תל עבדון",33.0498561,35.1663138,278470127,0
ruins,"חורבת מגדע",32.4668370,35.4576381,278470129,0
ruins,"חורבת בית הגדי",31.4230605,34.6245551,278470151,0
ruins,"Teitaba",33.0166481,35.4833561,278470163,0
ruins,"מצפה שיבטה",30.9166622,34.6166676,278470165,0
ruins,"תל מרשה",31.5926489,34.8981446,278470166,0
ruins,"خربة الوهيدة",31.4419499,34.4538836,278470216,0
ruins,"Saliha",33.0833330,35.4500000,278470264,0
ruins,"תל קדש",33.1130506,35.5318799,278470759,0
ruins,"Fara",33.0666481,35.4500317,278472747,0
ruins,"Tel Rehov",32.4583330,35.4972220,278472850,0
ruins,"מצד עקרבים",30.9299999,35.1499999,278472974,0
ruins,"`En Netafim",29.5833371,34.8833378,278473008,0
ruins,"Manshiya",32.9333330,35.0833330,278473035,0
ruins,"Horbat Kanisa",33.0000000,35.2333330,278473039,0
ruins,"Horbat Tevet",32.6388890,35.3333330,278473046,0
ruins,"Horbat Anusha",32.0500000,34.9833330,278473049,0
ruins,"חנות בשן",32.5150505,35.4981432,278473058,0
ruins,"חורבת ממשית",31.0249716,35.0648761,278473065,0
ruins,"Ni`ilya",31.6434610,34.5716172,278473079,0
ruins,"גבעת המשוריין",33.0204253,35.1793289,278473105,0
ruins,"תל אשדוד",31.7500000,34.6500000,278473109,0
ruins,"Es Sindiyana",32.5500000,35.0000000,278473119,0
ruins,"סבלן",33.0164897,35.3343985,278473120,0
ruins,"Horbat Shuah",33.0666670,35.6333330,278473123,0
ruins,"תל מקנה",31.7833386,34.8499989,278473183,0
