peak,"Gibbet Hill",51.1154519,-0.7158438,
peak,"Hurthill",51.114637,-0.7063613,
peak,"Older Hill",51.0304,-0.763575,
peak,"Telegraph Hill",51.0304,-0.759639,
peak,"Blackdown",51.0582,-0.689595,
peak,"Marley Heights",51.0616146,-0.7292917,
peak,"Iron Down",51.0566,-0.776606,
peak,"Pen Hill",50.958,-0.845315,
peak,"Beacon Hill",50.9591,-0.851952,
peak,"Harting Down",50.9588,-0.870458,
peak,"Wheatham Hill",51.0397,-0.941159,
peak,"Stoner Hill",51.0269,-0.9645317,
peak,"Torberry Hill",50.977,-0.891115,
peak,"Hemner Hill",50.97,-0.900683,
peak,"Tower Hill",50.9576,-0.88289,
peak,"West Harting Down",50.9623,-0.915533,
peak,"Green Hill",51.0577288,-0.7424674,
peak,"Bexley Hill",51.0180844,-0.6998585,
peak,"Fridays Hill",51.0599,-0.717877,
peak,"Ridge Hill",51.059,-0.70363,
peak,"Telegraph Hill",51.0504,-1.25725,
peak,"Saint Catherine&apos;s Hill",51.0463001,-1.3105799,97
peak,"Farley Mount",51.0593514,-1.426168,
peak,"Trig point",51.3677,-1.76308,
peak,"Martinsell Hill",51.3739,-1.746,
peak,"Huish Down",51.3744,-1.77737,261 m
peak,"Golden Ball",51.3755,-1.81412,268 m
peak,"Deacon Hill (Trig Point) 143m",51.0450973,-1.2789951,
peak,"Bulkeley Hill",53.0923986,-2.7090344,222
peak,"Bickerton Hill",53.0759008,-2.7459062,
peak,"Larkton Hill",53.071107,-2.7513654,212
peak,"The Wrekin",52.6692941,-2.5514225,407
peak,"Little Hangman",51.2142206,-4.027334,
peak,"Shanklin Down",50.6183065,-1.1986988,235
peak,"St Boniface Down",50.6034482,-1.2029138,
peak,"Stenbury Down",50.614,-1.24325,
peak,"Walbury Hill",51.3524635,-1.4650483,
peak,"Ben Nevis",56.7968556,-5.00355,1344
peak,"Carn Mor Dearg",56.8053104,-4.986624,
peak,"Ben More",56.3860093,-4.5400634,1174m
peak,"Weavers Down",51.0683891,-0.8412337,
peak,"Pen y Fan",51.884072,-3.4367878,886 m
peak,"White Sheet Hill",51.1114067,-2.2801328,
peak,"St Martha&apos;s Hill",51.22463,-0.5296218,
peak,"Pewley Hill",51.2323453,-0.5625011,
peak,"Hradisko",49.1876517,16.5097342,335m
peak,"Berchtesgadender Hochthron",47.6935146,12.986619,1972
peak,"Jenner",47.5757111,13.0202823,1874
peak,"Doon Hill",56.1711223,-4.3764828,
peak,"Hobdeheia",58.0174632,7.4427194,
peak,"Silver How",54.4507172,-3.0428501,399
peak,"Harrison Stickle",54.4568621,-3.1093815,
peak,"Carn Deag Meadhonach",56.8106676,-4.9914856,
peak,"Říp",50.3865763,14.2883785,456
peak,"Nußhardt",50.0410627,11.8644904,972
peak,"Rysy",49.1794584,20.0880767,2503
peak,"Beskid",49.4305451,21.0819011,
peak,"Kasprowy Wierch",49.2317849,19.9815516,1987
peak,"Sgor nam Fiannaidh",56.6793935,-5.0371437,967
